year,raceId,driverId,stop,lap,time,duration,round
2022,British Grand Prix,vettel,2,1,15:06:00,51:07.301,10
2022,British Grand Prix,stroll,2,1,15:06:02,51:09.017,10
2022,British Grand Prix,mick_schumacher,2,1,15:06:04,51:05.174,10
2022,British Grand Prix,tsunoda,2,1,15:06:40,50:11.861,10
2022,British Grand Prix,ocon,2,1,15:07:49,49:10.760,10
2022,British Grand Prix,perez,2,5,16:04:31,37.302,10
2022,British Grand Prix,vettel,2,6,16:06:13,29.846,10
2022,British Grand Prix,max_verstappen,2,12,16:15:21,29.395,10
2022,British Grand Prix,stroll,2,15,16:20:37,28.632,10
2022,British Grand Prix,gasly,2,16,16:22:13,29.632,10
2022,British Grand Prix,tsunoda,2,18,16:25:31,34.759,10
2022,British Grand Prix,latifi,2,19,16:26:52,28.829,10
2022,British Grand Prix,mick_schumacher,1,19,16:26:53,29.147,10
2022,British Grand Prix,sainz,1,20,16:27:47,28.574,10
2022,British Grand Prix,ricciardo,1,20,16:28:29,30.262,10
2022,British Grand Prix,ocon,1,22,16:31:35,30.342,10
2022,British Grand Prix,kevin_magnussen,1,22,16:31:40,29.473,10
2022,British Grand Prix,max_verstappen,1,23,16:33:05,29.296,10
2022,Austrian Grand Prix,perez,1,1,15:05:03,23.681,11
2022,Austrian Grand Prix,bottas,1,6,15:10:38,24.677,11
2022,Austrian Grand Prix,russell,1,11,15:16:24,38.201,11
2022,Austrian Grand Prix,albon,1,11,15:16:33,22.301,11
2022,Austrian Grand Prix,ricciardo,1,12,15:17:44,21.356,11
2022,Austrian Grand Prix,gasly,1,12,15:17:45,22.724,11
2022,Austrian Grand Prix,latifi,2,12,15:17:50,21.722,11
2022,Austrian Grand Prix,max_verstappen,2,13,15:18:34,22.022,11
2022,Austrian Grand Prix,norris,1,14,15:20:05,22.684,11
2022,Austrian Grand Prix,kevin_magnussen,1,15,15:21:15,22.205,11
2022,Austrian Grand Prix,ocon,1,16,15:22:24,21.755,11
2022,Austrian Grand Prix,mick_schumacher,1,16,15:22:28,22.120,11
2022,Austrian Grand Prix,vettel,1,20,15:27:30,22.112,11
2022,Austrian Grand Prix,zhou,1,24,15:32:20,22.704,11
2022,Austrian Grand Prix,leclerc,1,26,15:33:54,21.532,11
2022,Austrian Grand Prix,tsunoda,1,26,15:34:42,21.749,11
2022,Austrian Grand Prix,sainz,1,27,15:35:10,21.212,11
2022,Austrian Grand Prix,alonso,1,27,15:35:56,21.552,11
2022,Austrian Grand Prix,hamilton,1,28,15:36:38,23.026,11
2022,Austrian Grand Prix,stroll,1,29,15:38:12,21.431,11
2022,Austrian Grand Prix,latifi,1,35,15:45:51,21.206,11
2022,Austrian Grand Prix,max_verstappen,1,36,15:45:57,21.444,11
2022,Austrian Grand Prix,bottas,1,39,15:50:27,22.278,11
2022,Austrian Grand Prix,russell,1,40,15:51:25,21.731,11
2022,Austrian Grand Prix,gasly,2,40,15:51:40,27.610,11
2022,Austrian Grand Prix,kevin_magnussen,2,41,15:52:37,22.088,11
2022,Austrian Grand Prix,albon,1,41,15:52:47,22.122,11
2022,Austrian Grand Prix,mick_schumacher,1,43,15:54:56,22.880,11
2022,Austrian Grand Prix,norris,1,43,15:55:00,27.324,11
2022,Austrian Grand Prix,ocon,1,44,15:56:05,22.109,11
2022,French Grand Prix,kevin_magnussen,2,8,15:17:07,36.779,12
2022,French Grand Prix,mick_schumacher,2,9,15:18:50,36.704,12
2022,French Grand Prix,zhou,2,9,15:18:55,36.444,12
2022,French Grand Prix,tsunoda,2,11,15:22:23,37.648,12
2022,French Grand Prix,max_verstappen,1,16,15:29:58,35.266,12
2022,French Grand Prix,hamilton,1,18,15:33:29,37.189,12
2022,French Grand Prix,perez,2,18,15:33:34,38.061,12
2022,French Grand Prix,russell,2,18,15:33:35,38.277,12
2022,French Grand Prix,alonso,2,18,15:33:47,36.524,12
2022,French Grand Prix,norris,2,18,15:33:55,37.539,12
2022,French Grand Prix,ocon,2,18,15:34:00,44.747,12
2022,French Grand Prix,sainz,2,18,15:34:02,41.458,12
2022,French Grand Prix,ricciardo,2,18,15:34:05,36.264,12
2022,French Grand Prix,stroll,2,18,15:34:07,39.844,12
2022,French Grand Prix,albon,2,18,15:34:13,37.380,12
2022,French Grand Prix,gasly,2,18,15:34:17,35.969,12
2022,French Grand Prix,bottas,2,18,15:34:25,37.855,12
2022,French Grand Prix,kevin_magnussen,2,18,15:34:37,36.403,12
2022,French Grand Prix,mick_schumacher,2,18,15:34:48,37.003,12
2022,French Grand Prix,vettel,2,19,15:36:34,36.671,12
2022,French Grand Prix,latifi,2,19,15:36:38,37.497,12
2022,French Grand Prix,zhou,2,22,15:42:44,50.790,12
2022,French Grand Prix,bottas,3,36,16:05:53,36.520,12
2022,French Grand Prix,latifi,3,38,16:09:37,36.942,12
2022,French Grand Prix,sainz,1,42,16:15:12,42.292,12
2022,Hungarian Grand Prix,albon,1,2,15:06:40,31.224,13
2022,Hungarian Grand Prix,kevin_magnussen,1,6,15:12:24,29.641,13
2022,Hungarian Grand Prix,tsunoda,1,13,15:22:33,21.577,13
2022,Hungarian Grand Prix,norris,2,14,15:23:43,23.567,13
2022,Hungarian Grand Prix,stroll,2,14,15:23:56,21.779,13
2022,Hungarian Grand Prix,ricciardo,1,15,15:25:20,21.558,13
2022,Hungarian Grand Prix,vettel,1,15,15:25:23,21.402,13
2022,Hungarian Grand Prix,russell,1,16,15:26:14,22.763,13
2022,Hungarian Grand Prix,max_verstappen,1,16,15:26:25,21.351,13
2022,Hungarian Grand Prix,gasly,1,16,15:26:55,21.675,13
2022,Hungarian Grand Prix,sainz,1,17,15:27:39,22.820,13
2022,Hungarian Grand Prix,perez,1,18,15:29:20,21.118,13
2022,Hungarian Grand Prix,latifi,1,18,15:29:51,21.865,13
2022,Hungarian Grand Prix,hamilton,1,19,15:30:39,21.699,13
2022,Hungarian Grand Prix,leclerc,1,21,15:33:16,21.775,13
2022,Hungarian Grand Prix,alonso,1,21,15:33:45,22.083,13
2022,Hungarian Grand Prix,mick_schumacher,1,21,15:33:58,22.953,13
2022,Hungarian Grand Prix,albon,1,21,15:34:22,21.816,13
2022,Hungarian Grand Prix,ocon,1,23,15:36:35,23.581,13
2022,Hungarian Grand Prix,bottas,1,26,15:41:08,22.272,13
2022,Hungarian Grand Prix,zhou,1,27,15:42:36,22.321,13
2022,Hungarian Grand Prix,tsunoda,1,33,15:51:30,22.016,13
2022,Hungarian Grand Prix,kevin_magnussen,1,35,15:54:34,23.210,13
2022,Hungarian Grand Prix,max_verstappen,3,38,15:57:25,21.228,13
2022,Hungarian Grand Prix,leclerc,3,39,15:58:41,21.972,13
2022,Hungarian Grand Prix,russell,1,39,15:58:47,21.743,13
2022,Hungarian Grand Prix,latifi,1,39,16:00:11,22.452,13
2022,Hungarian Grand Prix,albon,1,40,16:01:49,24.298,13
2022,Hungarian Grand Prix,mick_schumacher,1,41,16:03:01,22.566,13
2022,Hungarian Grand Prix,perez,1,42,16:03:23,21.167,13
2022,Belgian Grand Prix,leclerc,1,3,15:11:12,24.198,14
2022,Belgian Grand Prix,latifi,1,3,15:11:25,35.825,14
2022,Belgian Grand Prix,albon,1,10,15:25:41,23.334,14
2022,Belgian Grand Prix,gasly,1,10,15:25:49,22.857,14
2022,Belgian Grand Prix,sainz,1,11,15:27:20,22.543,14
2022,Belgian Grand Prix,alonso,1,11,15:27:31,22.641,14
2022,Belgian Grand Prix,kevin_magnussen,1,11,15:27:45,26.815,14
2022,Belgian Grand Prix,ricciardo,1,12,15:29:33,23.085,14
2022,Belgian Grand Prix,ocon,1,12,15:29:35,23.511,14
2022,Belgian Grand Prix,russell,1,13,15:31:15,22.825,14
2022,Belgian Grand Prix,norris,1,13,15:31:34,23.036,14
2022,Belgian Grand Prix,perez,1,14,15:33:07,22.349,14
2022,Belgian Grand Prix,vettel,1,14,15:33:20,23.222,14
2022,Belgian Grand Prix,zhou,2,14,15:33:31,23.744,14
2022,Belgian Grand Prix,mick_schumacher,2,14,15:33:42,24.158,14
2022,Belgian Grand Prix,max_verstappen,1,15,15:34:57,22.882,14
2022,Belgian Grand Prix,stroll,1,15,15:35:24,23.555,14
2022,Belgian Grand Prix,latifi,2,15,15:35:37,24.168,14
2022,Belgian Grand Prix,tsunoda,2,18,15:41:15,30.055,14
2022,Belgian Grand Prix,gasly,2,22,15:49:05,22.542,14
2022,Belgian Grand Prix,sainz,2,25,15:54:09,22.750,14
2022,Belgian Grand Prix,leclerc,2,25,15:54:29,23.189,14
2022,Belgian Grand Prix,alonso,2,25,15:54:38,23.954,14
2022,Belgian Grand Prix,albon,1,26,15:56:46,24.415,14
2022,Belgian Grand Prix,stroll,1,26,15:56:48,23.349,14
2022,Belgian Grand Prix,perez,2,27,15:57:52,22.650,14
2022,Belgian Grand Prix,kevin_magnussen,2,27,15:58:52,23.396,14
2022,Belgian Grand Prix,zhou,2,28,16:00:41,23.364,14
2022,Belgian Grand Prix,russell,2,29,16:01:48,22.977,14
2022,Belgian Grand Prix,norris,1,29,16:02:33,23.560,14
2022,Dutch Grand Prix,vettel,1,9,15:14:56,22.391,15
2022,Dutch Grand Prix,gasly,1,11,15:17:31,18.789,15
2022,Dutch Grand Prix,ricciardo,1,11,15:17:33,19.546,15
2022,Dutch Grand Prix,alonso,1,12,15:18:45,19.578,15
2022,Dutch Grand Prix,zhou,1,12,15:18:49,19.548,15
2022,Dutch Grand Prix,mick_schumacher,1,13,15:20:02,26.813,15
2022,Dutch Grand Prix,tsunoda,1,13,15:20:05,18.774,15
2022,Dutch Grand Prix,latifi,1,13,15:20:19,20.284,15
2022,Dutch Grand Prix,sainz,1,14,15:21:02,29.705,15
2022,Dutch Grand Prix,perez,1,14,15:21:05,18.835,15
2022,Dutch Grand Prix,kevin_magnussen,1,14,15:21:35,20.785,15
2022,Dutch Grand Prix,stroll,1,16,15:23:49,20.205,15
2022,Dutch Grand Prix,bottas,1,16,15:24:05,19.741,15
2022,Dutch Grand Prix,leclerc,1,17,15:24:47,19.080,15
2022,Dutch Grand Prix,norris,1,17,15:25:04,19.303,15
2022,Dutch Grand Prix,max_verstappen,1,18,15:25:58,19.634,15
2022,Dutch Grand Prix,ocon,1,18,15:26:30,19.455,15
2022,Dutch Grand Prix,albon,1,21,15:30:35,19.325,15
2022,Dutch Grand Prix,latifi,1,26,15:37:39,20.733,15
2022,Dutch Grand Prix,ricciardo,1,27,15:38:47,19.567,15
2022,Dutch Grand Prix,hamilton,1,29,15:40:15,19.046,15
2022,Dutch Grand Prix,russell,1,31,15:42:53,19.359,15
2022,Dutch Grand Prix,gasly,1,32,15:45:03,18.700,15
2022,Dutch Grand Prix,mick_schumacher,1,33,15:46:28,21.814,15
2022,Dutch Grand Prix,bottas,1,34,15:47:42,21.049,15
2022,Dutch Grand Prix,kevin_magnussen,1,34,15:47:53,23.710,15
2022,Dutch Grand Prix,vettel,1,35,15:49:07,19.156,15
2022,Dutch Grand Prix,zhou,1,37,15:51:33,25.433,15
2022,Dutch Grand Prix,stroll,1,38,15:52:27,20.214,15
2022,Dutch Grand Prix,perez,1,40,15:54:40,18.738,15
2022,Italian Grand Prix,perez,1,7,15:13:53,23.698,16
2022,Italian Grand Prix,leclerc,1,12,15:21:01,23.531,16
2022,Italian Grand Prix,latifi,1,15,15:26:02,26.782,16
2022,Italian Grand Prix,gasly,1,18,15:30:13,25.376,16
2022,Italian Grand Prix,zhou,1,18,15:30:16,25.366,16
2022,Italian Grand Prix,stroll,1,18,15:30:22,24.254,16
2022,Italian Grand Prix,ricciardo,1,19,15:31:40,25.164,16
2022,Italian Grand Prix,de_vries,1,19,15:31:43,24.628,16
2022,Italian Grand Prix,ocon,1,19,15:31:50,24.336,16
2022,Italian Grand Prix,tsunoda,2,19,15:31:51,24.009,16
2022,Italian Grand Prix,russell,2,23,15:37:02,25.075,16
2022,Italian Grand Prix,kevin_magnussen,2,24,15:39:20,30.164,16
2022,Italian Grand Prix,max_verstappen,2,25,15:39:43,23.791,16
2022,Italian Grand Prix,sainz,2,30,15:47:28,23.728,16
2022,Italian Grand Prix,leclerc,2,33,15:51:22,23.904,16
2022,Italian Grand Prix,hamilton,2,33,15:52:05,24.282,16
2022,Italian Grand Prix,mick_schumacher,2,33,15:52:21,24.817,16
2022,Italian Grand Prix,norris,2,35,15:54:54,26.714,16
2022,Italian Grand Prix,bottas,2,35,15:55:18,24.758,16
2022,Italian Grand Prix,perez,2,42,16:05:01,23.299,16
2022,Italian Grand Prix,russell,2,47,16:11:50,24.114,16
2022,Italian Grand Prix,kevin_magnussen,2,46,16:12:00,24.846,16
2022,Italian Grand Prix,sainz,2,47,16:12:01,24.525,16
2022,Italian Grand Prix,norris,2,47,16:12:41,24.784,16
2022,Italian Grand Prix,max_verstappen,2,48,16:13:04,24.091,16
2022,Italian Grand Prix,tsunoda,2,47,16:13:25,23.904,16
2022,Italian Grand Prix,leclerc,2,48,16:13:27,23.719,16
2022,Italian Grand Prix,latifi,2,47,16:13:35,24.263,16
2022,Singapore Grand Prix,kevin_magnussen,2,7,21:23:45,39.247,17
2022,Singapore Grand Prix,russell,1,21,21:54:16,30.378,17
2022,Singapore Grand Prix,gasly,1,33,22:19:45,29.867,17
2022,Singapore Grand Prix,tsunoda,1,33,22:20:11,31.293,17
2022,Singapore Grand Prix,bottas,1,33,22:20:13,32.167,17
2022,Singapore Grand Prix,kevin_magnussen,1,33,22:20:17,32.603,17
2022,Singapore Grand Prix,leclerc,1,34,22:20:56,32.058,17
2022,Singapore Grand Prix,hamilton,1,34,22:21:36,41.019,17
2022,Singapore Grand Prix,vettel,1,34,22:21:44,29.704,17
2022,Singapore Grand Prix,mick_schumacher,2,34,22:22:03,31.201,17
2022,Singapore Grand Prix,perez,2,35,22:22:51,29.550,17
2022,Singapore Grand Prix,sainz,1,35,22:23:17,30.603,17
2022,Singapore Grand Prix,max_verstappen,1,35,22:23:33,29.407,17
2022,Singapore Grand Prix,stroll,1,35,22:23:50,29.863,17
2022,Singapore Grand Prix,russell,1,35,22:25:08,29.713,17
2022,Singapore Grand Prix,norris,1,36,22:25:51,30.528,17
2022,Singapore Grand Prix,ricciardo,1,36,22:26:23,30.946,17
2022,Singapore Grand Prix,max_verstappen,1,40,22:36:35,29.775,17
2022,Singapore Grand Prix,mick_schumacher,1,41,22:39:34,34.722,17
2022,Singapore Grand Prix,russell,1,41,22:39:46,33.211,17
2022,Singapore Grand Prix,russell,1,51,22:59:32,29.893,17
2022,Japanese Grand Prix,gasly,1,1,14:06:24,41.319,18
2022,Japanese Grand Prix,max_verstappen,1,2,14:08:39,6:27.399,18
2022,Japanese Grand Prix,leclerc,1,2,14:08:41,6:29.973,18
2022,Japanese Grand Prix,perez,1,2,14:08:44,6:32.517,18
2022,Japanese Grand Prix,ocon,1,2,14:08:46,6:33.601,18
2022,Japanese Grand Prix,hamilton,1,2,14:08:49,6:36.504,18
2022,Japanese Grand Prix,alonso,1,2,14:08:52,6:36.837,18
2022,Japanese Grand Prix,russell,1,2,14:08:54,6:41.057,18
2022,Japanese Grand Prix,ricciardo,1,2,14:08:57,6:41.749,18
2022,Japanese Grand Prix,tsunoda,1,2,14:09:00,6:42.478,18
2022,Japanese Grand Prix,mick_schumacher,1,2,14:09:04,6:40.857,18
2022,Japanese Grand Prix,stroll,1,2,14:09:07,6:40.463,18
2022,Japanese Grand Prix,kevin_magnussen,1,2,14:09:08,6:42.029,18
2022,Japanese Grand Prix,norris,1,2,14:09:10,6:46.256,18
2022,Japanese Grand Prix,bottas,1,2,14:09:11,6:47.553,18
2022,Japanese Grand Prix,latifi,1,2,14:09:14,6:47.673,18
2022,Japanese Grand Prix,vettel,2,2,14:09:17,6:49.647,18
2022,Japanese Grand Prix,zhou,2,2,14:09:20,6:50.005,18
2022,Japanese Grand Prix,gasly,2,2,14:09:22,6:49.011,18
2022,Japanese Grand Prix,latifi,2,5,16:23:57,24.785,18
2022,Japanese Grand Prix,vettel,2,5,16:23:58,24.218,18
2022,Japanese Grand Prix,norris,2,6,16:25:53,24.595,18
2022,Japanese Grand Prix,bottas,2,6,16:25:56,24.869,18
2022,Japanese Grand Prix,max_verstappen,2,7,16:27:26,24.308,18
2022,Japanese Grand Prix,leclerc,1,7,16:27:27,25.899,18
2022,Japanese Grand Prix,perez,1,7,16:27:32,25.322,18
2022,Japanese Grand Prix,ocon,2,7,16:27:34,25.172,18
2022,Japanese Grand Prix,hamilton,2,7,16:27:36,25.059,18
2022,Japanese Grand Prix,russell,2,7,16:27:40,28.728,18
2022,Japanese Grand Prix,tsunoda,2,7,16:27:44,24.439,18
2022,United States Grand Prix,latifi,2,5,14:12:42,25.321,19
2022,United States Grand Prix,albon,2,9,14:19:29,24.624,19
2022,United States Grand Prix,zhou,1,9,14:19:31,27.326,19
2022,United States Grand Prix,bottas,1,10,14:21:08,25.013,19
2022,United States Grand Prix,tsunoda,2,10,14:21:14,23.688,19
2022,United States Grand Prix,ricciardo,2,10,14:21:17,26.206,19
2022,United States Grand Prix,gasly,3,11,14:22:51,23.670,19
2022,United States Grand Prix,hamilton,3,12,14:24:13,24.362,19
2022,United States Grand Prix,max_verstappen,2,13,14:25:50,23.866,19
2022,United States Grand Prix,russell,2,13,14:26:03,30.038,19
2022,United States Grand Prix,perez,1,14,14:27:47,23.403,19
2022,United States Grand Prix,norris,1,14,14:28:05,24.026,19
2022,United States Grand Prix,stroll,1,15,14:29:39,25.417,19
2022,United States Grand Prix,leclerc,1,18,14:34:58,24.314,19
2022,United States Grand Prix,vettel,1,18,14:35:06,24.307,19
2022,United States Grand Prix,alonso,1,18,14:35:26,23.870,19
2022,United States Grand Prix,ocon,1,18,14:35:37,24.816,19
2022,United States Grand Prix,mick_schumacher,1,18,14:35:37,25.209,19
2022,United States Grand Prix,kevin_magnussen,1,18,14:35:42,29.039,19
2022,United States Grand Prix,albon,1,18,14:35:50,24.311,19
2022,United States Grand Prix,latifi,1,18,14:36:12,24.195,19
2022,United States Grand Prix,alonso,1,22,14:45:23,39.707,19
2022,United States Grand Prix,zhou,1,23,14:48:10,25.015,19
2022,United States Grand Prix,gasly,1,32,15:05:32,28.918,19
2022,United States Grand Prix,tsunoda,1,33,15:07:16,23.241,19
2022,United States Grand Prix,mick_schumacher,1,33,15:07:18,24.651,19
2022,United States Grand Prix,hamilton,1,34,15:08:39,24.135,19
2022,United States Grand Prix,norris,1,34,15:08:59,23.702,19
2022,United States Grand Prix,max_verstappen,1,35,15:10:18,32.254,19
2022,United States Grand Prix,leclerc,1,35,15:10:26,23.755,19
2022,Mexico City Grand Prix,stroll,1,17,14:27:31,23.509,20
2022,Mexico City Grand Prix,perez,1,23,14:35:10,24.892,20
2022,Mexico City Grand Prix,latifi,1,23,14:36:14,23.826,20
2022,Mexico City Grand Prix,mick_schumacher,1,24,14:37:37,23.679,20
2022,Mexico City Grand Prix,max_verstappen,1,25,14:37:51,22.487,20
2022,Mexico City Grand Prix,leclerc,1,28,14:42:33,22.193,20
2022,Mexico City Grand Prix,hamilton,1,29,14:43:26,23.194,20
2022,Mexico City Grand Prix,sainz,1,29,14:43:52,23.469,20
2022,Mexico City Grand Prix,tsunoda,1,29,14:44:16,22.468,20
2022,Mexico City Grand Prix,norris,1,31,14:47:02,22.585,20
2022,Mexico City Grand Prix,ocon,1,33,14:49:47,22.343,20
2022,Mexico City Grand Prix,russell,1,34,14:50:27,22.795,20
2022,Mexico City Grand Prix,vettel,2,38,14:57:10,22.534,20
2022,Mexico City Grand Prix,albon,2,38,14:57:16,23.182,20
2022,Mexico City Grand Prix,kevin_magnussen,1,38,14:57:34,23.722,20
2022,Mexico City Grand Prix,bottas,1,39,14:58:09,23.863,20
2022,Mexico City Grand Prix,alonso,1,40,14:59:30,23.159,20
2022,Mexico City Grand Prix,gasly,1,40,15:00:02,29.168,20
2022,Mexico City Grand Prix,stroll,1,40,15:00:20,23.119,20
2022,Mexico City Grand Prix,ricciardo,1,44,15:05:25,22.280,20
2022,Mexico City Grand Prix,zhou,1,45,15:07:02,24.218,20
2022,Mexico City Grand Prix,latifi,1,52,15:17:55,24.039,20
2022,Mexico City Grand Prix,russell,2,69,15:39:22,23.118,20
2022,Brazilian Grand Prix,albon,2,4,15:10:31,24.361,21
2022,Brazilian Grand Prix,max_verstappen,1,7,15:15:34,30.942,21
2022,Brazilian Grand Prix,leclerc,1,7,15:15:42,30.080,21
2022,Brazilian Grand Prix,alonso,1,14,15:24:40,23.478,21
2022,Brazilian Grand Prix,zhou,1,16,15:27:16,24.332,21
2022,Brazilian Grand Prix,sainz,2,17,15:28:17,25.206,21
2022,Brazilian Grand Prix,gasly,2,19,15:31:04,23.460,21
2022,Brazilian Grand Prix,tsunoda,2,20,15:32:36,23.287,21
2022,Brazilian Grand Prix,latifi,2,20,15:32:40,28.807,21
2022,Brazilian Grand Prix,leclerc,2,21,15:34:01,23.172,21
2022,Brazilian Grand Prix,perez,2,23,15:35:54,22.869,21
2022,Brazilian Grand Prix,max_verstappen,2,23,15:36:31,31.682,21
2022,Brazilian Grand Prix,russell,2,24,15:37:06,23.521,21
2022,Brazilian Grand Prix,norris,2,24,15:37:31,29.338,21
2022,Brazilian Grand Prix,bottas,2,24,15:37:32,23.908,21
2022,Brazilian Grand Prix,ocon,2,24,15:37:35,23.868,21
2022,Brazilian Grand Prix,mick_schumacher,2,24,15:37:40,24.487,21
2022,Brazilian Grand Prix,albon,1,25,15:39:08,23.352,21
2022,Brazilian Grand Prix,vettel,1,26,15:40:04,24.248,21
2022,Brazilian Grand Prix,hamilton,1,29,15:43:41,24.081,21
2022,Brazilian Grand Prix,stroll,1,29,15:44:14,23.469,21
2022,Brazilian Grand Prix,latifi,1,32,15:48:45,24.292,21
2022,Brazilian Grand Prix,alonso,1,35,15:51:56,28.855,21
2022,Brazilian Grand Prix,gasly,1,35,15:52:05,23.328,21
2022,Brazilian Grand Prix,sainz,1,36,15:52:50,23.483,21
2022,Brazilian Grand Prix,zhou,1,37,15:54:45,25.111,21
2022,Brazilian Grand Prix,tsunoda,1,40,15:58:47,23.645,21
2022,Brazilian Grand Prix,leclerc,1,44,16:03:38,23.124,21
2022,Brazilian Grand Prix,bottas,1,45,16:04:45,24.616,21
2022,Brazilian Grand Prix,vettel,1,45,16:04:49,24.028,21
2022,Abu Dhabi Grand Prix,albon,1,12,17:21:53,21.793,22
2022,Abu Dhabi Grand Prix,stroll,1,13,17:23:19,21.814,22
2022,Abu Dhabi Grand Prix,ocon,1,14,17:24:48,21.895,22
2022,Abu Dhabi Grand Prix,tsunoda,1,14,17:24:50,21.591,22
2022,Abu Dhabi Grand Prix,mick_schumacher,1,14,17:24:59,22.276,22
2022,Abu Dhabi Grand Prix,gasly,1,14,17:25:03,21.855,22
2022,Abu Dhabi Grand Prix,perez,1,15,17:26:00,21.360,22
2022,Abu Dhabi Grand Prix,russell,1,15,17:26:08,24.243,22
2022,Abu Dhabi Grand Prix,norris,1,15,17:26:16,22.234,22
2022,Abu Dhabi Grand Prix,zhou,1,15,17:26:28,22.435,22
2022,Abu Dhabi Grand Prix,latifi,1,15,17:26:44,22.423,22
2022,Abu Dhabi Grand Prix,sainz,1,17,17:29:08,21.930,22
2022,Abu Dhabi Grand Prix,hamilton,1,18,17:30:48,21.270,22
2022,Abu Dhabi Grand Prix,alonso,1,19,17:32:33,21.740,22
2022,Abu Dhabi Grand Prix,ricciardo,1,19,17:32:38,21.893,22
2022,Abu Dhabi Grand Prix,max_verstappen,1,20,17:33:31,22.735,22
2022,Abu Dhabi Grand Prix,leclerc,1,21,17:35:10,22.210,22
2022,Abu Dhabi Grand Prix,vettel,1,25,17:41:51,23.186,22
2022,Abu Dhabi Grand Prix,kevin_magnussen,1,28,17:46:53,22.387,22
2022,Abu Dhabi Grand Prix,bottas,1,30,17:49:54,22.573,22
2022,Abu Dhabi Grand Prix,perez,1,33,17:53:33,21.367,22
2022,Abu Dhabi Grand Prix,mick_schumacher,1,34,17:55:56,23.530,22
2022,Abu Dhabi Grand Prix,albon,1,35,17:57:22,21.798,22
2022,Abu Dhabi Grand Prix,tsunoda,1,38,18:01:49,22.262,22
2022,Abu Dhabi Grand Prix,sainz,1,39,18:02:41,21.575,22
2022,Abu Dhabi Grand Prix,russell,2,39,18:02:44,27.931,22
2022,Abu Dhabi Grand Prix,latifi,2,38,18:02:50,25.174,22
2022,Abu Dhabi Grand Prix,stroll,1,40,18:04:44,21.802,22
2022,Abu Dhabi Grand Prix,ocon,1,41,18:06:09,21.734,22
2022,Abu Dhabi Grand Prix,norris,2,42,18:07:36,21.559,22
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,1,,,,
,,,1,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
,,,2,,,,
